dog_id,hs_condition,days_from_present,months_from_present
102257,202,780,25.68
102257,915,1115,36.68
35333,305,1238,40.68
35333,306,1238,40.68
88130,102,1115,36.68
88130,908,1146,37.68
88130,1118,1146,37.68
55022,410,902,29.68
55022,1113,2760,90.68
87785,1622,933,30.68
83034,298,1876,61.68
83034,306,3247,106.68
83034,1617,3763,123.68
83034,1801,3551,116.68
60656,306,2151,70.68
60656,608,1452,47.68
60656,1211,1421,46.68
60656,1312,1268,41.68
60656,1627,4008,131.68
60656,1801,1360,44.68
28297,1801,1086,35.68
42588,201,1330,43.68
42588,1106,964,31.68
42588,1198,964,31.68
42588,1312,2060,67.68
42588,1634,5743,188.68
42588,1701,4617,151.68
71971,1598,3459,113.68
71971,202,3459,113.68
71971,209,933,30.68
71971,405,1268,41.68
71971,409,2729,89.68
71971,412,3459,113.68
71971,426,3459,113.68
71971,709,994,32.68
71971,712,3459,113.68
71971,798,2821,92.68
71971,1106,3459,113.68
71971,1108,3094,101.68
71971,1110,3459,113.68
71971,1112,964,31.68
71971,1113,3459,113.68
71971,1306,1299,42.68
71971,1410,1299,42.68
71971,1617,2821,92.68
71971,1902,2729,89.68
65399,305,1146,37.68
65399,1098,3702,121.68
48945,1617,1146,37.68
313,304,4617,151.68
313,307,4617,151.68
313,398,2455,80.68
313,705,3551,116.68
313,908,2821,92.68
313,1113,3278,107.68
313,1801,1452,47.68
53001,414,2760,90.68
53001,719,841,27.68
53001,916,599,19.68
53001,1635,1480,48.68
53001,1815,3521,115.68
36686,406,933,30.68
77429,1898,1695,55.68
29673,102,1511,49.68
29673,304,2791,91.68
29673,1801,1725,56.68
29673,1813,1268,41.68
55283,198,4374,143.68
25960,1598,902,29.68
25960,1998,902,29.68
64697,405,902,29.68
64697,426,1238,40.68
51650,1605,1115,36.68
40392,304,1756,57.68
40392,305,1756,57.68
40392,410,1817,59.68
87448,304,2182,71.68
87448,307,2182,71.68
87448,713,2302,75.68
87448,805,2333,76.68
87448,806,2333,76.68
87448,908,1086,35.68
87448,1904,3094,101.68
82892,411,1146,37.68
82892,1605,1725,56.68
82892,1617,1603,52.68
82892,1701,1025,33.68
82892,1703,1756,57.68
82892,1801,1786,58.68
82892,1817,872,28.68
83383,1634,933,30.68
83383,1798,933,30.68
84324,1622,872,28.68
66799,1617,1086,35.68
66799,1817,1786,58.68
68927,410,1756,57.68
68927,423,1238,40.68
68927,1110,1603,52.68
68927,1817,1330,43.68
102248,304,1725,56.68
102248,311,1725,56.68
102248,428,476,15.68
102248,708,537,17.68
102248,1617,3398,111.68
102248,1701,2852,93.68
102248,1704,3278,107.68
66851,407,811,26.68
66851,1701,811,26.68
30141,205,841,27.68
30141,305,3763,123.68
30141,398,3763,123.68
30141,1113,1207,39.68
30141,1801,1968,64.68
30141,1805,4343,142.68
84312,1701,902,29.68
23717,1601,1391,45.68
75850,108,902,29.68
75850,203,1695,55.68
75850,304,1268,41.68
22800,398,1817,59.68
22800,411,2182,71.68
22800,504,1025,33.68
22800,1622,2182,71.68
76661,109,2090,68.68
76661,304,3033,99.68
76661,305,3033,99.68
76661,313,4617,151.68
76661,423,3033,99.68
76661,428,872,28.68
51136,306,2516,82.68
51136,908,1177,38.68
51136,915,1664,54.68
51136,1105,1330,43.68
6579,1801,4798,157.68
82549,916,1238,40.68
82549,1017,1146,37.68
82549,1609,1268,41.68
82549,1610,1633,53.68
82549,1617,1633,53.68
82549,1634,1633,53.68
83460,202,5347,175.68
83460,305,3368,110.68
83460,428,1937,63.68
83460,906,1330,43.68
92678,410,2121,69.68
92678,423,780,25.68
92678,432,780,25.68
92678,698,964,31.68
92678,712,2852,93.68
92678,1615,1268,41.68
92678,1898,1664,54.68
28565,305,2607,85.68
28565,312,2607,85.68
28565,607,2607,85.68
28565,1703,1998,65.68
83468,432,964,31.68
83468,1698,2302,75.68
83468,1701,1511,49.68
70153,408,1725,56.68
51873,304,933,30.68
51873,306,933,30.68
80637,1701,902,29.68
80637,1704,2455,80.68
22934,1801,4678,153.68
22934,1804,1146,37.68
11244,412,2090,68.68
72244,1812,994,32.68
36541,111,2333,76.68
89165,1805,4252,139.68
89165,1898,2729,89.68
202,412,964,31.68
202,426,964,31.68
202,1113,1756,57.68
50979,713,1725,56.68
50979,916,1817,59.68
50979,1636,1207,39.68
50136,407,3702,121.68
50136,1110,5043,165.68
91526,914,1268,41.68
91526,1617,2060,67.68
91526,1898,1268,41.68
98737,430,4859,159.68
98737,1110,660,21.68
98737,1617,4190,137.68
7258,304,1299,42.68
7258,305,1299,42.68
7258,313,2302,75.68
7258,415,2029,66.68
7258,1701,2272,74.68
78684,1812,3398,111.68
69452,202,2060,67.68
69452,304,811,26.68
69452,412,1876,61.68
69452,426,1876,61.68
69452,712,1876,61.68
69452,719,1876,61.68
69452,916,1968,64.68
69452,1801,1664,54.68
48274,102,2425,79.68
48274,1307,2821,92.68
51183,415,994,32.68
51183,432,3156,103.68
51183,915,3247,106.68
51183,1105,1845,60.68
51183,1110,3003,98.68
51183,1634,3763,123.68
51183,1637,3337,109.68
8479,305,1086,35.68
8479,1815,4221,138.68
77766,305,3278,107.68
77766,306,2913,95.68
77766,1104,2363,77.68
77766,1813,1391,45.68
7906,313,4313,141.68
7906,421,3671,120.68
7906,426,2941,96.68
7906,428,3306,108.68
7906,498,3306,108.68
7906,602,1025,33.68
7906,604,1025,33.68
7906,612,1025,33.68
7906,714,1177,38.68
7906,1105,2121,69.68
7906,1111,1025,33.68
7906,1113,1360,44.68
7906,1801,3033,99.68
7906,1898,2121,69.68
81560,404,1421,46.68
81560,708,994,32.68
81560,916,1025,33.68
81560,1015,1025,33.68
81560,1017,964,31.68
81560,1605,1480,48.68
81560,1617,1025,33.68
81560,1622,1299,42.68
81560,1704,1268,41.68
81560,1798,933,30.68
86754,1198,933,30.68
86754,916,994,32.68
86754,1198,933,30.68
86754,1617,1055,34.68
86754,1622,1115,36.68
91191,304,872,28.68
91191,1634,1238,40.68
86917,1598,3551,116.68
86917,198,1876,61.68
86917,202,1177,38.68
86917,298,1511,49.68
86917,1698,1876,61.68
83200,1198,4313,141.68
83200,102,964,31.68
83200,109,1452,47.68
83200,426,1603,52.68
83200,1305,964,31.68
56263,1637,1025,33.68
35233,304,1391,45.68
35233,423,1268,41.68
35233,1619,1391,45.68
35233,1627,1391,45.68
40469,1619,1664,54.68
40469,1898,872,28.68
33611,304,1055,34.68
33611,305,1055,34.68
33611,398,1421,46.68
33611,415,2060,67.68
33611,1813,1452,47.68
88865,102,1633,53.68
88865,202,2425,79.68
88865,205,1511,49.68
88865,307,1756,57.68
88865,432,1725,56.68
88865,602,1511,49.68
88865,1113,1207,39.68
88865,1627,2455,80.68
28326,415,1299,42.68
28326,1609,1360,44.68
28326,1630,1360,44.68
45586,304,1238,40.68
45586,307,1238,40.68
45586,1105,1025,33.68
45586,1627,2821,92.68
45586,1816,4129,135.68
63524,908,1391,45.68
63524,916,1268,41.68
63524,1105,1391,45.68
63524,1108,1391,45.68
63524,1119,1268,41.68
63524,1617,2210,72.68
63524,1801,1603,52.68
1674,1598,1146,37.68
1674,116,1725,56.68
1674,304,1268,41.68
1674,305,1268,41.68
1674,313,4252,139.68
1674,411,1452,47.68
1674,712,2699,88.68
1674,1198,1968,64.68
1674,1615,4190,137.68
78422,202,1725,56.68
78422,304,1633,53.68
78422,305,1633,53.68
78422,1614,3156,103.68
88063,410,1391,45.68
75957,305,1452,47.68
75957,1617,933,30.68
1230,304,2852,93.68
1230,705,1725,56.68
1230,1113,1968,64.68
1230,1312,2363,77.68
94086,304,1542,50.68
94086,1617,2272,74.68
70406,304,1086,35.68
24906,305,1845,60.68
18599,411,964,31.68
18599,705,1937,63.68
18599,710,1937,63.68
18599,1113,964,31.68
18599,1617,2394,78.68
18599,1619,3490,114.68
18599,1622,2729,89.68
18599,1637,3459,113.68
18599,1801,3156,103.68
18599,1812,1360,44.68
37702,304,1817,59.68
37702,305,1817,59.68
37702,306,1817,59.68
37702,603,2516,82.68
37702,698,2516,82.68
37702,1619,2576,84.68
37702,1634,2455,80.68
37702,1817,2333,76.68
37702,1898,1299,42.68
46838,202,2638,86.68
46838,426,2060,67.68
46838,604,1695,55.68
46838,1622,1360,44.68
47561,713,2363,77.68
47561,915,4433,145.68
47561,998,964,31.68
47561,1198,4068,133.68
92476,305,872,28.68
92476,306,872,28.68
92476,798,2060,67.68
92476,1105,2333,76.68
92476,1113,1968,64.68
92476,1627,3763,123.68
78270,304,2333,76.68
78270,305,2333,76.68
78270,428,1177,38.68
78270,498,2607,85.68
78270,1113,1786,58.68
78270,1412,933,30.68
78270,1801,1480,48.68
78270,1817,1603,52.68
59745,411,1330,43.68
59745,708,1937,63.68
59745,1698,3733,122.68
59745,1817,3733,122.68
23094,198,2425,79.68
23094,306,2882,94.68
23094,412,2394,78.68
23094,1204,1025,33.68
59310,711,1360,44.68
96168,426,933,30.68
96168,712,811,26.68
51041,109,2972,97.68
51041,305,1452,47.68
51041,607,4494,147.68
51041,1113,1786,58.68
51041,1605,1968,64.68
96451,428,1664,54.68
96451,898,2333,76.68
96451,1637,2333,76.68
96451,1709,4374,143.68
50365,1801,1055,34.68
73526,426,1086,35.68
18979,305,2182,71.68
18979,306,2182,71.68
18979,511,1845,60.68
18979,705,2090,68.68
18979,1616,4890,160.68
18979,1801,1633,53.68
18979,1898,1391,45.68
27401,403,3398,111.68
27401,704,3398,111.68
27401,1616,3337,109.68
27401,1622,3337,109.68
8965,1103,2576,84.68
8965,305,1998,65.68
8965,1109,2941,96.68
8965,1111,1177,38.68
8965,1617,1998,65.68
52867,202,933,30.68
52867,916,1421,46.68
52867,1015,1421,46.68
52867,1017,1421,46.68
52867,1605,1086,35.68
85376,304,902,29.68
85376,1816,1907,62.68
438,202,994,32.68
438,208,902,29.68
438,405,1207,39.68
438,406,1207,39.68
438,423,1207,39.68
438,426,1207,39.68
438,698,902,29.68
438,914,1603,52.68
438,1701,3337,109.68
438,1801,2455,80.68
438,1817,1391,45.68
61252,107,3459,113.68
61252,112,3247,106.68
61252,407,994,32.68
61252,1105,1299,42.68
61252,1705,1817,59.68
10608,304,1055,34.68
10608,916,4798,157.68
10608,1622,5012,164.68
10608,1637,5012,164.68
10608,1812,5012,164.68
10608,1905,3033,99.68
829,1198,1725,56.68
829,305,1725,56.68
829,306,1725,56.68
829,1117,1725,56.68
84139,313,1025,33.68
84139,1619,1146,37.68
84139,1637,1146,37.68
2346,428,1025,33.68
2346,1812,1299,42.68
13049,306,3521,115.68
13049,898,1025,33.68
13049,1105,3643,119.68
13049,1609,3916,128.68
13049,1637,1268,41.68
13049,1801,5224,171.68
56513,201,3033,99.68
49326,1817,1086,35.68
41330,305,4374,143.68
90779,1298,933,30.68
61323,1801,2821,92.68
59343,109,1817,59.68
59343,708,1817,59.68
59343,712,1786,58.68
59343,1616,1786,58.68
85350,1198,3551,116.68
85350,1215,4252,139.68
49864,304,902,29.68
49864,1817,1664,54.68
61010,304,2576,84.68
61010,305,1786,58.68
61010,1898,2060,67.68
78299,304,1480,48.68
78299,305,1480,48.68
78299,1701,1695,55.68
78299,1703,2241,73.68
95390,498,780,25.68
88011,104,2455,80.68
88011,202,5894,193.68
88011,405,6259,205.68
88011,406,6259,205.68
88011,407,6259,205.68
88011,426,6259,205.68
88011,428,4798,157.68
88011,915,994,32.68
88011,1113,1511,49.68
88011,1205,1876,61.68
88011,1306,964,31.68
88011,1803,964,31.68
13062,305,4068,133.68
13062,1304,5894,193.68
13062,1798,5012,164.68
13062,1898,994,32.68
29534,304,1664,54.68
29534,414,2029,66.68
94923,198,1633,53.68
94923,305,690,22.68
94923,306,690,22.68
94923,1898,1756,57.68
72357,102,1146,37.68
72357,408,1238,40.68
72357,423,4160,136.68
72357,504,933,30.68
72357,612,4767,156.68
53900,1626,2272,74.68
37731,713,1177,38.68
37731,1609,2363,77.68
59348,1801,2791,91.68
27291,115,964,31.68
27291,1215,2760,90.68
30363,504,1360,44.68
30363,1622,1360,44.68
18632,504,4678,153.68
18632,102,2486,81.68
18632,205,1756,57.68
18632,304,964,31.68
18632,306,1756,57.68
18632,412,4678,153.68
18632,428,2852,93.68
18632,498,2852,93.68
18632,504,5408,177.68
18632,809,1115,36.68
18632,1110,1756,57.68
18632,1113,2121,69.68
18632,1703,6139,201.68
90300,1817,1299,42.68
78740,798,1146,37.68
78740,1701,1603,52.68
90488,102,1330,43.68
90488,504,1330,43.68
90488,115,1330,43.68
90488,304,1330,43.68
90488,412,1330,43.68
90488,423,1330,43.68
90488,426,1330,43.68
90488,504,1330,43.68
66168,1614,1756,57.68
89422,404,3186,104.68
89422,411,3278,107.68
89422,424,3186,104.68
89422,915,3490,114.68
89422,916,3490,114.68
37435,307,1725,56.68
37435,1005,2791,91.68
37435,1113,994,32.68
37435,1617,5255,172.68
37435,1801,2210,72.68
97451,304,1146,37.68
97451,712,2363,77.68
97451,1622,2425,79.68
97451,1634,2425,79.68
57641,1601,1268,41.68
9597,205,1421,46.68
9597,305,4767,156.68
9597,306,1998,65.68
9597,405,2363,77.68
9597,906,2060,67.68
9597,1118,3217,105.68
9597,1205,1330,43.68
9597,1306,2791,91.68
92843,704,811,26.68
88540,108,2576,84.68
88540,306,1786,58.68
88540,1617,1086,35.68
88540,1627,2638,86.68
100530,428,660,21.68
67462,304,1055,34.68
67462,504,1633,53.68
67462,1605,4374,143.68
67462,1817,1633,53.68
16848,301,5377,176.68
16848,302,5377,176.68
16848,107,5224,171.68
16848,205,1146,37.68
16848,208,5012,164.68
16848,304,1146,37.68
16848,313,5377,176.68
16848,426,5104,167.68
16848,706,5377,176.68
16848,712,5224,171.68
16848,719,5104,167.68
16848,1801,1086,35.68
11445,405,1330,43.68
11445,1805,2729,89.68
11445,1810,2729,89.68
87212,102,872,28.68
87212,202,2090,68.68
87212,305,872,28.68
87212,398,872,28.68
13473,108,2090,68.68
13473,432,2060,67.68
13473,1801,1542,50.68
13473,1803,2029,66.68
82476,809,994,32.68
82476,898,994,32.68
82476,908,1025,33.68
87176,102,1480,48.68
87176,304,994,32.68
87176,305,994,32.68
87176,306,994,32.68
87176,504,2972,97.68
87176,1898,4068,133.68
24615,203,1786,58.68
83971,1198,1391,45.68
83971,798,1146,37.68
83971,1110,1391,45.68
83971,1709,1025,33.68
84514,1809,1238,40.68
84514,1898,1391,45.68
23613,801,3217,105.68
23613,313,3794,124.68
24999,112,2882,94.68
24999,426,1086,35.68
24999,1801,1937,63.68
88311,916,902,29.68
88311,1304,902,29.68
88311,1815,1055,34.68
42260,305,964,31.68
42260,714,1025,33.68
42260,1701,1756,57.68
72592,108,1725,56.68
72592,1622,2760,90.68
102506,304,1511,49.68
100426,304,629,20.68
100426,1112,629,20.68
100426,1215,3125,102.68
100426,1815,3125,102.68
30763,407,1238,40.68
30763,1619,1452,47.68
75217,405,1511,49.68
75217,423,1511,49.68
75217,914,4221,138.68
75217,915,3551,116.68
75217,1637,3368,110.68
74110,304,1268,41.68
74110,305,1268,41.68
74110,1803,1786,58.68
7463,305,1421,46.68
7463,1801,1391,45.68
7463,1817,1238,40.68
28972,406,4829,158.68
28972,410,4829,158.68
28972,411,4829,158.68
28972,412,5255,172.68
28972,712,5255,172.68
28972,1106,933,30.68
28972,1113,3033,99.68
28972,1801,6412,210.68
51415,102,4525,148.68
51415,103,3033,99.68
51415,104,3033,99.68
51415,109,3033,99.68
51415,118,3033,99.68
51415,406,1756,57.68
51415,1312,3824,125.68
13353,102,1330,43.68
13353,108,964,31.68
13353,305,2699,88.68
13353,407,4068,133.68
13353,411,964,31.68
85954,408,1299,42.68
85954,708,1207,39.68
92666,1198,811,26.68
51758,306,1330,43.68
98819,1898,721,23.68
95532,498,933,30.68
83410,304,1876,61.68
91594,304,933,30.68
91594,412,933,30.68
91594,423,933,30.68
91594,1701,1146,37.68
22330,202,1177,38.68
22330,203,1177,38.68
22330,601,1786,58.68
103199,1898,872,28.68
95683,1108,7112,233.68
9280,203,3368,110.68
9280,304,2821,92.68
9280,305,2821,92.68
9280,412,2455,80.68
9280,415,1664,54.68
9280,504,1268,41.68
9280,712,2029,66.68
9280,1614,2121,69.68
9280,1798,994,32.68
2381,426,2151,70.68
2381,432,4068,133.68
2381,1112,1756,57.68
2381,1209,1756,57.68
2381,1622,1391,45.68
2381,1810,1756,57.68
15019,109,933,30.68
15019,412,2821,92.68
15019,712,2821,92.68
15019,1113,1664,54.68
15019,1311,2029,66.68
87328,428,3521,115.68
87328,1117,1876,61.68
34009,504,1207,39.68
31014,412,2090,68.68
31014,1703,2090,68.68
95231,504,749,24.68
95231,504,749,24.68
95231,1801,872,28.68
60082,102,2182,71.68
60082,304,2455,80.68
60082,307,2455,80.68
60082,504,1391,45.68
60082,1704,3368,110.68
60082,1801,2516,82.68
53277,202,3733,122.68
53277,306,1025,33.68
53277,426,1025,33.68
74311,304,1115,36.68
74311,306,2333,76.68
74311,423,1876,61.68
74311,1701,1055,34.68
74311,1704,1937,63.68
5351,428,933,30.68
5351,706,933,30.68
5351,708,933,30.68
5351,712,933,30.68
5351,1617,4586,150.68
5351,1703,4678,153.68
5351,1812,4494,147.68
5351,1902,3186,104.68
48556,432,1207,39.68
48556,1622,1207,39.68
15948,1627,2852,93.68
11690,107,1421,46.68
11690,1105,1360,44.68
11690,1118,1360,44.68
11690,1619,4829,158.68
54550,109,2668,87.68
54550,705,1177,38.68
54550,1898,2668,87.68
16086,304,3156,103.68
16086,305,1146,37.68
16086,306,4647,152.68
16086,404,4798,157.68
16086,705,1146,37.68
16086,706,2486,81.68
16086,713,1633,53.68
16086,1117,1146,37.68
16086,1801,4859,159.68
79749,102,2455,80.68
79749,304,1268,41.68
79749,305,1268,41.68
79749,307,3459,113.68
79749,510,933,30.68
79749,598,933,30.68
79749,708,3551,116.68
79749,916,4282,140.68
79749,1111,2090,68.68
79749,1113,2607,85.68
79749,1801,1907,62.68
79749,1804,3490,114.68
79749,1903,5377,176.68
26537,108,841,27.68
26537,412,2363,77.68
26537,708,1633,53.68
26537,1816,1876,61.68
29247,203,3186,104.68
29247,1113,1480,48.68
29247,1616,4037,132.68
29247,1637,2547,83.68
29247,1801,2516,82.68
29247,1813,3306,108.68
89294,1801,1786,58.68
31913,423,1480,48.68
31913,1622,964,31.68
31913,1634,964,31.68
72992,202,964,31.68
34270,428,933,30.68
34270,713,3947,129.68
34270,915,2547,83.68
34270,1113,1115,36.68
34270,1630,5073,166.68
34270,1801,3094,101.68
34270,1812,4282,140.68
85513,304,1786,58.68
85513,428,902,29.68
85513,605,2791,91.68
85513,1605,3156,103.68
85513,1629,1542,50.68
22866,304,1756,57.68
22866,305,1756,57.68
22866,1801,1055,34.68
13779,202,1360,44.68
13779,510,902,29.68
13779,1605,3733,122.68
13779,1630,3794,124.68
13779,1817,933,30.68
41923,304,1115,36.68
41923,408,1786,58.68
41923,1703,1086,35.68
99659,202,629,20.68
99659,305,994,32.68
99659,412,629,20.68
99659,1605,4920,161.68
3830,505,3824,125.68
3830,304,1360,44.68
3830,498,3824,125.68
3830,906,2363,77.68
3830,1616,4008,131.68
3830,1626,2363,77.68
40472,208,1025,33.68
40472,426,1025,33.68
35114,108,1146,37.68
35114,306,1086,35.68
35114,708,2852,93.68
35114,1604,1968,64.68
35114,1623,2852,93.68
35114,1634,3217,105.68
913,305,2607,85.68
913,406,4433,145.68
913,426,4798,157.68
51360,809,1146,37.68
51360,916,2241,73.68
51360,1803,2241,73.68
100576,306,660,21.68
100576,708,660,21.68
100576,1605,599,19.68
100576,1616,690,22.68
19039,713,902,29.68
87693,306,841,27.68
87693,408,1330,43.68
87693,1198,841,27.68
18294,304,3337,109.68
18294,306,2607,85.68
18294,1113,1876,61.68
18294,1205,1146,37.68
18294,1801,3125,102.68
93909,1617,2547,83.68
32696,426,933,30.68
32696,1801,1177,38.68
68234,407,3763,123.68
68234,1701,1907,62.68
68234,1801,1786,58.68
68234,1813,1876,61.68
68234,1817,994,32.68
7071,1312,1480,48.68
99266,102,1115,36.68
99266,202,599,19.68
99266,306,1845,60.68
99266,432,629,20.68
99266,1105,1299,42.68
99266,1113,629,20.68
99266,1601,1452,47.68
99266,1801,1391,45.68
79234,198,1480,48.68
79234,1605,964,31.68
53316,102,2241,73.68
53316,305,1876,61.68
53316,307,1876,61.68
53316,504,2607,85.68
53316,512,1146,37.68
100235,398,5651,185.68
100235,305,5774,189.68
100235,313,5682,186.68
100235,1701,994,32.68
100235,1703,964,31.68
20241,1617,933,30.68
20241,1801,1452,47.68
70967,1813,1055,34.68
67494,1803,3582,117.68
88840,408,1268,41.68
82974,304,2241,73.68
82974,306,2241,73.68
82974,398,2241,73.68
82974,1801,4678,153.68
67773,108,1055,34.68
67773,304,1025,33.68
67773,305,1391,45.68
67773,306,1421,46.68
67773,1215,3582,117.68
67773,1298,2882,94.68
67773,1305,2882,94.68
67773,1605,6108,200.68
67773,1701,4068,133.68
97144,304,721,23.68
97144,305,721,23.68
97144,914,721,23.68
97144,915,721,23.68
97144,1803,902,29.68
71757,504,2821,92.68
71757,1105,1238,40.68
71757,1605,2791,91.68
71757,1627,1299,42.68
1934,426,2121,69.68
1934,1801,2363,77.68
79728,1105,3429,112.68
79728,1817,1055,34.68
79728,1898,3429,112.68
37924,306,3733,122.68
29729,406,994,32.68
29729,411,2729,89.68
29729,1312,1633,53.68
29729,1709,3094,101.68
29729,1801,3156,103.68
94103,104,1664,54.68
94103,116,3094,101.68
94103,120,690,22.68
94103,205,1937,63.68
94103,304,1756,57.68
94103,306,1756,57.68
94103,608,872,28.68
94103,709,811,26.68
94103,809,811,26.68
94103,915,2363,77.68
94103,916,1695,55.68
94103,1105,2607,85.68
94103,1113,2182,71.68
94103,1119,2210,72.68
94103,1205,1968,64.68
94103,1211,872,28.68
94103,1298,1603,52.68
94103,1601,872,28.68
94103,1628,2638,86.68
64001,408,5894,193.68
64001,428,2972,97.68
50149,1801,872,28.68
32608,1605,2029,66.68
32608,1698,1421,46.68
72341,705,1633,53.68
72341,711,841,27.68
103643,202,476,15.68
103643,1810,902,29.68
60355,304,1299,42.68
60355,305,1299,42.68
60355,504,933,30.68
60355,914,3855,126.68
57877,108,2607,85.68
57877,306,2972,97.68
57877,1013,2972,97.68
57877,1701,811,26.68
57877,1801,811,26.68
60766,116,2241,73.68
60766,202,2241,73.68
60766,304,2241,73.68
60766,408,2241,73.68
11441,114,5073,166.68
11441,115,5073,166.68
11441,206,2668,87.68
11441,406,4647,152.68
11441,429,5498,180.68
11441,1113,2576,84.68
11441,1998,3551,116.68
93192,1616,1633,53.68
93192,1619,1633,53.68
93545,304,1876,61.68
93545,1602,2972,97.68
93545,1801,1786,58.68
332,1609,1025,33.68
82216,198,933,30.68
42944,1804,2699,88.68
42944,1805,2699,88.68
42944,1810,2699,88.68
78552,304,1086,35.68
78552,305,1086,35.68
78552,1640,1086,35.68
35164,305,1025,33.68
35164,306,933,30.68
76436,102,1633,53.68
76436,305,1633,53.68
76436,306,1633,53.68
76436,414,1086,35.68
76436,1105,4190,137.68
76436,1817,3337,109.68
52686,202,3186,104.68
52686,206,1268,41.68
52686,304,1238,40.68
52686,1112,4282,140.68
52686,1898,4252,139.68
91111,1701,1055,34.68
13615,198,1452,47.68
13615,1111,1572,51.68
60227,423,2455,80.68
41721,198,1115,36.68
41721,425,1695,55.68
41721,428,1268,41.68
41721,709,3125,102.68
41721,1698,1695,55.68
90007,107,2729,89.68
90007,305,1998,65.68
90007,306,1998,65.68
90007,428,1299,42.68
90007,1312,1664,54.68
90007,1605,2699,88.68
90007,1703,4037,132.68
90007,1704,4282,140.68
88499,915,2821,92.68
88499,1627,994,32.68
90725,411,841,27.68
90725,1801,3459,113.68
71288,809,1055,34.68
2172,407,629,20.68
2172,504,2882,94.68
2172,714,537,17.68
2172,1312,2121,69.68
83980,605,964,31.68
95593,305,902,29.68
95593,306,902,29.68
10573,428,2882,94.68
10573,1113,1756,57.68
90082,708,933,30.68
90082,1113,1572,51.68
90082,1312,933,30.68
613,202,1086,35.68
613,1627,1115,36.68
613,1630,1421,46.68
46445,304,2668,87.68
46445,498,964,31.68
78136,426,1025,33.68
32959,1701,1391,45.68
32959,1801,1695,55.68
39609,304,964,31.68
39609,305,964,31.68
39609,412,2516,82.68
39609,712,2516,82.68
39609,1622,1511,49.68
21653,1614,1968,64.68
44855,305,1086,35.68
44855,511,994,32.68
44855,1117,2121,69.68
44855,1215,1391,45.68
98365,406,2486,81.68
98365,1617,3612,118.68
98365,1898,3521,115.68
86392,1701,6047,198.68
40360,423,7355,241.68
40360,1113,1115,36.68
40360,1701,7021,230.68
40360,1812,1452,47.68
38217,1198,5163,169.68
38217,101,811,26.68
38217,201,964,31.68
38217,1110,5163,169.68
38217,1215,1177,38.68
78286,198,3916,128.68
78286,306,2913,95.68
78286,406,964,31.68
78286,407,964,31.68
78286,423,964,31.68
78286,432,1177,38.68
78286,916,4252,139.68
78286,1601,4160,136.68
78286,1709,2029,66.68
78286,1801,4252,139.68
78286,1898,2060,67.68
67276,426,994,32.68
56422,307,1055,34.68
56422,426,3247,106.68
91235,1704,2090,68.68
91235,1805,1603,52.68
91235,1812,1421,46.68
23149,304,1025,33.68
23149,714,2121,69.68
93825,406,841,27.68
93825,1601,1299,42.68
93825,1609,2760,90.68
93825,1627,2029,66.68
93825,1634,2882,94.68
59111,306,2394,78.68
59111,504,2394,78.68
59111,713,5316,174.68
59111,714,1177,38.68
2010,201,841,27.68
12687,304,933,30.68
12687,1801,1330,43.68
61024,915,1330,43.68
61024,1111,1725,56.68
61024,1113,1725,56.68
75397,1634,2241,73.68
90058,304,1907,62.68
90058,1298,1391,45.68
90058,1601,1907,62.68
90058,1634,1511,49.68
90058,1701,2210,72.68
98426,1617,933,30.68
42896,108,1664,54.68
42896,412,4068,133.68
42896,713,3247,106.68
42896,1810,3186,104.68
41099,1622,1452,47.68
1033,202,1115,36.68
1033,1701,2638,86.68
32823,713,1786,58.68
32823,1609,872,28.68
32823,1617,1664,54.68
27014,1605,1238,40.68
27014,1609,1238,40.68
27014,1637,1207,39.68
32428,406,994,32.68
32428,1634,1756,57.68
32428,1701,1421,46.68
32428,1798,994,32.68
32428,1805,1725,56.68
91178,201,1086,35.68
91178,305,4008,131.68
