dog_id,hs_condition,days_from_present,months_from_present
58864,1817,1664,54.68
58864,1898,2241,73.68
24245,102,1086,35.68
24245,108,1268,41.68
24245,304,2241,73.68
24245,411,1268,41.68
24245,414,1238,40.68
24245,423,1086,35.68
24245,705,1238,40.68
24245,1113,1086,35.68
94905,1609,1086,35.68
30638,1801,1177,38.68
82538,304,2852,93.68
82538,305,2852,93.68
82538,426,3886,127.68
82538,998,3490,114.68
82538,1634,4767,156.68
82538,1637,4767,156.68
82538,1640,4767,156.68
88455,1117,994,32.68
88455,1817,1330,43.68
79157,1605,1968,64.68
36240,305,1025,33.68
36240,1709,3916,128.68
36240,1801,2302,75.68
88498,102,1268,41.68
88498,305,2302,75.68
88498,426,2029,66.68
88498,708,2029,66.68
88498,1110,6381,209.68
88498,1113,2363,77.68
88498,1616,1421,46.68
88498,1617,1421,46.68
88498,1817,6320,207.68
36286,1601,902,29.68
36286,1619,902,29.68
36286,1622,994,32.68
36286,1801,1025,33.68
9571,202,3490,114.68
9571,407,3490,114.68
9571,1113,1452,47.68
9571,1612,3490,114.68
88253,103,1725,56.68
88253,304,1664,54.68
88253,305,2760,90.68
88253,412,5621,184.68
88253,432,5682,186.68
88253,712,5621,184.68
88253,998,4555,149.68
88253,1627,5682,186.68
88253,1707,4617,151.68
88253,1708,4617,151.68
88253,1801,4678,153.68
29048,305,1756,57.68
29048,307,1756,57.68
94675,305,1299,42.68
94675,705,507,16.68
67069,1804,1268,41.68
67069,1810,1268,41.68
40415,405,2516,82.68
40415,1006,1360,44.68
40415,1637,1055,34.68
52358,305,1391,45.68
52358,1701,4190,137.68
52358,1802,4829,158.68
86121,115,4221,138.68
86121,201,933,30.68
86121,405,3064,100.68
86121,428,3064,100.68
86121,429,3064,100.68
86121,908,3794,124.68
86121,914,3064,100.68
86121,916,3064,100.68
86121,1626,3794,124.68
73181,410,933,30.68
73181,426,933,30.68
73181,1817,933,30.68
48517,1106,1025,33.68
48517,1113,1025,33.68
48517,1118,1025,33.68
48517,1204,1025,33.68
48517,1205,1025,33.68
48517,1637,1268,41.68
48517,1898,1025,33.68
24265,1627,964,31.68
24265,1801,1664,54.68
92738,120,1452,47.68
92738,914,1480,48.68
92738,1812,1086,35.68
92738,1815,1633,53.68
5524,305,1086,35.68
5524,306,1086,35.68
34899,304,2516,82.68
34899,306,2516,82.68
34899,432,2729,89.68
34899,714,2486,81.68
6859,1598,1360,44.68
6859,1110,1360,44.68
21978,305,2090,68.68
21978,498,1725,56.68
21978,1111,872,28.68
21978,1210,872,28.68
21978,1898,2272,74.68
53118,305,994,32.68
53118,307,994,32.68
53118,398,994,32.68
53118,404,994,32.68
53118,405,994,32.68
53118,412,994,32.68
53118,423,994,32.68
53118,426,994,32.68
77559,306,2363,77.68
77559,406,994,32.68
77559,708,1845,60.68
77559,916,1086,35.68
77559,1617,3217,105.68
77559,1637,2791,91.68
99726,202,629,20.68
99726,426,599,19.68
99726,1812,1330,43.68
72429,107,2791,91.68
72429,305,1055,34.68
72429,916,2638,86.68
72429,1117,2852,93.68
72429,1609,2972,97.68
49817,1817,1025,33.68
58511,713,2760,90.68
102293,798,2913,95.68
102293,1110,2913,95.68
102293,1113,1146,37.68
24878,504,2941,96.68
24878,304,2547,83.68
24878,305,2547,83.68
24878,428,2547,83.68
24878,504,2941,96.68
24878,1117,2547,83.68
40618,102,1511,49.68
40618,1110,4982,163.68
40618,1198,1330,43.68
48378,405,2516,82.68
48378,423,2516,82.68
48378,426,2516,82.68
48378,1801,1115,36.68
49353,305,1360,44.68
49353,1801,1268,41.68
49353,1802,2151,70.68
49353,1804,3886,127.68
30750,1619,1360,44.68
45826,116,1055,34.68
45826,305,2576,84.68
45826,306,2576,84.68
45826,404,2638,86.68
45826,410,2638,86.68
52298,102,1268,41.68
52298,109,994,32.68
52298,198,1055,34.68
52298,202,1937,63.68
52298,398,1968,64.68
52298,426,1452,47.68
52298,898,1055,34.68
52298,1619,4402,144.68
93332,201,994,32.68
93332,202,5163,169.68
93332,305,1542,50.68
93332,306,1542,50.68
93332,1012,1330,43.68
93332,1113,1177,38.68
93332,1215,4617,151.68
94242,202,1421,46.68
94242,708,1146,37.68
94242,803,1055,34.68
94242,1312,1756,57.68
21798,111,1572,51.68
21798,313,1572,51.68
21798,1812,1542,50.68
68916,102,1146,37.68
68916,205,1086,35.68
68916,304,2121,69.68
68916,305,2121,69.68
68916,504,902,29.68
68916,708,2852,93.68
68916,916,3306,108.68
68916,1113,1146,37.68
68916,1640,4374,143.68
65861,915,2455,80.68
65861,1817,1695,55.68
56736,1112,2363,77.68
56736,1617,2455,80.68
103529,412,1633,53.68
103529,498,1330,43.68
103529,708,1268,41.68
103529,1634,1695,55.68
103529,1812,964,31.68
51575,202,1421,46.68
51575,713,2486,81.68
51575,1617,1360,44.68
16971,1801,841,27.68
13841,602,3278,107.68
13841,311,3278,107.68
86892,202,1146,37.68
86892,712,964,31.68
78609,306,1360,44.68
71116,508,1845,60.68
71116,516,1391,45.68
71116,519,1845,60.68
91802,1801,1845,60.68
91814,1605,3278,107.68
16511,204,1452,47.68
16511,915,2394,78.68
16511,1817,2729,89.68
32182,102,1452,47.68
32182,108,1360,44.68
32182,203,1786,58.68
32182,1216,1177,38.68
32182,1605,4617,151.68
32182,1701,4099,134.68
32182,1802,1817,59.68
2896,205,1876,61.68
2896,304,4068,133.68
2896,305,2241,73.68
2896,612,872,28.68
2896,809,872,28.68
2896,1111,2972,97.68
2896,1210,2972,97.68
2896,1898,4798,157.68
79306,305,1876,61.68
79306,307,1876,61.68
79306,504,1146,37.68
79306,512,994,32.68
79306,908,1268,41.68
2198,410,2121,69.68
2198,411,2151,70.68
2198,1617,1786,58.68
3888,1701,1480,48.68
15685,304,1360,44.68
15685,398,3186,104.68
61001,108,2791,91.68
61001,415,1330,43.68
61001,708,2425,79.68
10849,404,1845,60.68
10849,426,1845,60.68
2658,305,994,32.68
2658,306,994,32.68
2658,1804,933,30.68
2658,1898,933,30.68
55839,304,964,31.68
55839,498,3643,119.68
55839,608,964,31.68
55839,915,1633,53.68
55839,1113,1421,46.68
55839,1312,2852,93.68
55839,1617,4037,132.68
55839,1817,994,32.68
55839,1998,3643,119.68
25355,102,994,32.68
25355,202,1086,35.68
25355,1198,902,29.68
25355,1898,902,29.68
77365,209,2455,80.68
77365,1801,964,31.68
77365,1813,3794,124.68
58556,1112,2607,85.68
58556,1801,4647,152.68
51132,305,1480,48.68
73000,203,1360,44.68
73000,798,1268,41.68
73000,1616,1452,47.68
73000,1637,1452,47.68
73000,1701,964,31.68
3183,202,4129,135.68
3183,205,1238,40.68
3183,304,4343,142.68
3183,411,4586,150.68
3183,510,5043,165.68
3183,711,1391,45.68
3183,1113,3612,118.68
3183,1216,2302,75.68
3183,1312,3612,118.68
3183,1605,6200,203.68
3183,1816,6200,203.68
3183,1817,4282,140.68
59721,414,1330,43.68
59721,426,933,30.68
84394,306,2425,79.68
84394,1817,1633,53.68
74818,423,1480,48.68
74818,916,1480,48.68
74818,1703,902,29.68
24835,306,1086,35.68
70105,304,1055,34.68
70105,713,872,28.68
70105,914,902,29.68
70105,1622,1025,33.68
70105,1703,1299,42.68
60392,304,1177,38.68
60392,708,2455,80.68
60392,709,2090,68.68
60392,1617,2394,78.68
49854,198,1115,36.68
59630,1017,1177,38.68
100153,304,1299,42.68
100153,406,2972,97.68
100153,803,1603,52.68
100153,1098,2882,94.68
54831,120,933,30.68
54831,305,2121,69.68
54831,306,2151,70.68
54831,1113,2607,85.68
54831,1119,2607,85.68
54831,1619,2972,97.68
16161,101,1511,49.68
16161,102,2241,73.68
16161,304,1876,61.68
16161,428,2972,97.68
16161,432,2791,91.68
16161,504,2241,73.68
16161,605,1876,61.68
16161,1637,5743,188.68
60756,1616,1055,34.68
85329,202,1664,54.68
85329,405,3643,119.68
85329,423,3643,119.68
85329,426,3643,119.68
98856,1640,660,21.68
29755,412,2516,82.68
29755,1801,2729,89.68
94301,1622,2272,74.68
91621,305,4037,132.68
91621,306,4037,132.68
64521,1605,1421,46.68
64521,1634,1664,54.68
27191,305,1146,37.68
27191,307,1146,37.68
27191,1113,1086,35.68
27191,1212,1086,35.68
27191,1298,1086,35.68
41095,1609,1480,48.68
41095,1617,1542,50.68
88382,498,4068,133.68
88382,1801,1725,56.68
78738,1102,2882,94.68
78738,916,2516,82.68
78738,1113,2882,94.68
78738,1605,1360,44.68
5412,305,1633,53.68
5412,1105,964,31.68
30583,426,2882,94.68
36403,1105,964,31.68
12754,305,1146,37.68
31049,304,1115,36.68
31049,306,1542,50.68
31049,405,1817,59.68
68174,423,1086,35.68
68174,1798,872,28.68
80284,504,2060,67.68
80284,1106,2060,67.68
80284,1108,4647,152.68
80284,1112,4647,152.68
80284,1119,1055,34.68
80284,1801,1786,58.68
18340,608,994,32.68
18340,1627,3551,116.68
18340,1801,1756,57.68
54450,305,1695,55.68
54450,1801,2425,79.68
44675,304,1330,43.68
44675,306,1330,43.68
44675,412,2852,93.68
44675,1601,3551,116.68
88988,1617,933,30.68
88988,1634,994,32.68
90158,428,1725,56.68
90158,708,1725,56.68
77796,116,2972,97.68
77796,428,3337,109.68
77796,608,1511,49.68
77796,705,1055,34.68
77796,1113,4068,133.68
44396,406,5347,175.68
44396,423,5347,175.68
44396,706,1238,40.68
44396,719,5347,175.68
44396,916,1086,35.68
44396,1106,1998,65.68
98777,602,4464,146.68
98777,304,2090,68.68
98777,602,4464,146.68
73035,204,1876,61.68
73035,432,841,27.68
73035,1813,1725,56.68
73035,1817,872,28.68
41369,1801,1207,39.68
22832,304,841,27.68
22832,313,1452,47.68
85312,203,1452,47.68
80289,405,1664,54.68
80289,412,1664,54.68
80289,498,1664,54.68
80289,1312,2638,86.68
80289,1416,2699,88.68
80289,1619,2699,88.68
60046,307,8391,275.68
85340,305,994,32.68
85340,425,2821,92.68
85340,605,902,29.68
19670,205,1452,47.68
19670,304,1299,42.68
19670,305,1299,42.68
19670,306,1299,42.68
19670,504,2151,70.68
19670,1105,3582,117.68
19670,1110,3582,117.68
19670,1113,2090,68.68
19670,1623,3278,107.68
19670,1627,2821,92.68
19670,1637,1086,35.68
19670,1803,1025,33.68
81268,108,3247,106.68
81268,304,1025,33.68
81268,305,1025,33.68
81268,306,1025,33.68
81268,307,1025,33.68
81268,1704,964,31.68
80503,105,2425,79.68
80503,198,2425,79.68
80503,914,1421,46.68
80503,916,1421,46.68
80503,1607,2121,69.68
30060,202,1207,39.68
30060,1617,1968,64.68
30060,1798,1633,53.68
30060,1801,2029,66.68
82429,108,4190,137.68
82429,1113,1025,33.68
82429,1812,3247,106.68
87215,111,1086,35.68
87215,405,1299,42.68
87215,426,1299,42.68
52149,107,4433,145.68
52149,202,1695,55.68
52149,304,1238,40.68
52149,307,1238,40.68
52149,713,994,32.68
52149,1111,1542,50.68
52149,1407,1268,41.68
52149,1898,1268,41.68
55792,498,2363,77.68
55792,710,2638,86.68
55792,1108,3671,120.68
55792,1113,1968,64.68
55792,1114,3977,130.68
55792,1609,4129,135.68
55792,1701,3977,130.68
64345,498,2486,81.68
92402,206,994,32.68
92402,1198,2090,68.68
89756,103,2821,92.68
89756,198,2821,92.68
89756,304,1360,44.68
89756,305,1360,44.68
61514,107,4708,154.68
61514,1110,5043,165.68
61514,1113,1756,57.68
61514,1709,3094,101.68
61514,1898,3794,124.68
15214,424,2090,68.68
15214,426,2090,68.68
15214,1113,2425,79.68
14899,203,3337,109.68
14899,305,4068,133.68
14899,916,3094,101.68
14899,1111,3125,102.68
14899,1616,2029,66.68
15909,498,4099,134.68
19958,430,1115,36.68
19958,1698,5925,194.68
19958,1704,5804,190.68
19958,1801,1025,33.68
19958,1817,1115,36.68
19958,1898,902,29.68
58191,304,933,30.68
58191,1112,933,30.68
58191,1634,2455,80.68
99866,109,1937,63.68
99866,306,1876,61.68
99866,428,1603,52.68
99866,709,1937,63.68
99866,909,1937,63.68
99866,915,1937,63.68
99866,998,1937,63.68
99866,1617,1146,37.68
99866,1637,1937,63.68
99866,1801,2029,66.68
103526,202,3125,102.68
103526,803,476,15.68
103526,915,1845,60.68
103526,1112,537,17.68
103526,1703,629,20.68
103526,1802,1998,65.68
103526,1816,2455,80.68
25616,198,2425,79.68
25616,304,3582,117.68
25616,305,3582,117.68
25616,1617,2913,95.68
12799,306,2333,76.68
12799,406,1695,55.68
12799,606,902,29.68
2688,412,3368,110.68
2688,610,2029,66.68
2688,1798,2425,79.68
87263,304,1452,47.68
87263,1098,1146,37.68
91637,1801,1025,33.68
80975,202,1146,37.68
80975,304,1633,53.68
80975,306,2729,89.68
80975,709,2090,68.68
80975,916,2547,83.68
80975,1801,1998,65.68
48226,1198,2486,81.68
48226,1798,1207,39.68
48226,1801,2121,69.68
48226,1898,2486,81.68
16625,1118,1633,53.68
22297,408,1360,44.68
22297,1113,994,32.68
22297,1798,902,29.68
22297,1805,1452,47.68
22297,1817,994,32.68
27169,1640,1876,61.68
28603,1812,2121,69.68
18693,304,1725,56.68
18693,313,2638,86.68
18693,1601,2638,86.68
18693,1801,2547,83.68
18693,1812,2029,66.68
72092,102,994,32.68
72092,205,994,32.68
72092,305,1360,44.68
72092,306,1360,44.68
72092,708,1330,43.68
72092,915,4647,152.68
10404,428,2333,76.68
10404,713,3064,100.68
10404,809,2210,72.68
91430,102,1756,57.68
91430,198,1756,57.68
91430,398,1756,57.68
91430,711,1025,33.68
91430,798,1025,33.68
91430,915,1025,33.68
91430,1807,2791,91.68
91430,1811,2791,91.68
73808,306,1299,42.68
81527,504,1572,51.68
81527,1117,1572,51.68
81527,1701,1025,33.68
39745,798,1998,65.68
3562,511,1330,43.68
3562,708,2394,78.68
3562,712,2394,78.68
3562,913,1817,59.68
3562,1812,2425,79.68
71102,304,1480,48.68
71102,426,1845,60.68
71102,705,1177,38.68
71102,1117,811,26.68
98057,412,933,30.68
98057,712,933,30.68
98057,1617,1695,55.68
98057,1627,1330,43.68
98057,1801,1299,42.68
98057,1816,902,29.68
81061,432,1633,53.68
81061,598,1452,47.68
28185,1198,2151,70.68
28185,108,872,28.68
28185,202,2455,80.68
28185,406,2151,70.68
28185,1105,1756,57.68
28185,1112,1756,57.68
28185,1117,1756,57.68
65022,305,2941,96.68
65022,310,5529,181.68
65022,411,2607,85.68
65022,432,2241,73.68
3847,1601,1756,57.68
3847,1614,1756,57.68
3847,1627,1756,57.68
3847,1637,2029,66.68
3847,1704,1633,53.68
27950,405,1360,44.68
27950,707,780,25.68
27950,1110,2760,90.68
27950,1113,780,25.68
65997,408,2029,66.68
65997,426,1695,55.68
65997,709,2516,82.68
65997,1803,3186,104.68
77680,1198,3551,116.68
77680,304,3521,115.68
77680,305,2455,80.68
77680,498,1391,45.68
72435,202,1146,37.68
41075,504,1025,33.68
41075,1627,1025,33.68
17342,915,2363,77.68
17342,1804,2333,76.68
52617,205,2486,81.68
52617,306,4586,150.68
52617,428,2972,97.68
52617,1215,2821,92.68
52617,1802,2852,93.68
22009,202,1025,33.68
22009,405,2486,81.68
22009,1105,1725,56.68
22009,1198,1725,56.68
48374,612,1695,55.68
48374,998,3794,124.68
48374,1117,4678,153.68
48374,1798,3794,124.68
48374,1898,1238,40.68
8777,698,3916,128.68
8777,713,1360,44.68
5102,1112,1633,53.68
72149,108,1664,54.68
72149,305,1725,56.68
72149,432,4313,141.68
72149,504,1421,46.68
72149,605,1268,41.68
72149,1605,2547,83.68
72149,1812,2791,91.68
64998,108,2182,71.68
64998,202,2182,71.68
64998,705,1268,41.68
64998,1105,2455,80.68
64998,1112,1177,38.68
64998,1113,1177,38.68
64998,1114,1177,38.68
64998,1637,1268,41.68
89997,201,2394,78.68
89997,411,2394,78.68
12023,305,841,27.68
12023,410,1146,37.68
2422,708,872,28.68
2422,715,841,27.68
2422,1305,2241,73.68
2422,1801,1633,53.68
85136,498,3763,123.68
85136,404,3763,123.68
47503,1812,3003,98.68
95697,311,872,28.68
95697,430,1055,34.68
95697,1616,1115,36.68
95697,1622,1115,36.68
95697,1630,1115,36.68
95697,1815,749,24.68
76998,198,3156,103.68
76998,202,3156,103.68
76998,423,3156,103.68
76998,426,3156,103.68
76998,1804,3247,106.68
76998,1817,1086,35.68
76237,1617,1664,54.68
72757,1801,3733,122.68
72757,1898,2182,71.68
70525,304,2029,66.68
70525,425,6047,198.68
70525,432,2090,68.68
70525,1113,1268,41.68
7744,411,964,31.68
7744,1617,5043,165.68
7744,1622,5377,176.68
7744,1817,1542,50.68
7744,1998,1511,49.68
71755,719,2210,72.68
71755,1605,2241,73.68
71755,1614,2241,73.68
47494,1616,1299,42.68
47494,1617,1299,42.68
47494,1634,1299,42.68
72810,998,1238,40.68
103042,1812,1845,60.68
266,114,964,31.68
266,202,2455,80.68
266,306,2516,82.68
266,428,964,31.68
266,1605,3368,110.68
266,1617,3429,112.68
87114,498,2972,97.68
52040,202,2760,90.68
52040,304,1511,49.68
52040,305,1511,49.68
52040,311,5408,177.68
52040,432,872,28.68
52040,709,4525,148.68
52040,713,3855,126.68
52040,914,1330,43.68
52040,916,872,28.68
52040,1015,4617,151.68
52040,1112,1268,41.68
52040,1113,1268,41.68
52040,1117,5224,171.68
52040,1609,5498,180.68
52040,1617,5498,180.68
52720,304,1330,43.68
52720,1801,3337,109.68
97686,109,721,23.68
97686,313,1907,62.68
97686,1015,1968,64.68
41605,202,2516,82.68
41605,1113,1664,54.68
92559,304,994,32.68
81948,304,1238,40.68
81948,307,1238,40.68
81948,311,1603,52.68
81948,1617,1937,63.68
23072,1617,2607,85.68
23072,1804,2607,85.68
89088,1105,2638,86.68
89088,1109,2760,90.68
89088,1898,2760,90.68
99114,1816,902,29.68
95263,198,1115,36.68
18469,202,3551,116.68
18469,405,3490,114.68
18469,406,3429,112.68
18469,407,3429,112.68
18469,412,3217,105.68
18469,1105,3278,107.68
18469,1617,3521,115.68
18469,1698,3337,109.68
18469,1710,1238,40.68
18469,1812,3521,115.68
18469,1817,1725,56.68
53103,1619,1876,61.68
66537,405,3551,116.68
66537,407,3551,116.68
66537,410,3551,116.68
66537,1108,3702,121.68
66537,1605,3855,126.68
66537,1611,3855,126.68
66537,1617,3855,126.68
89846,202,902,29.68
89846,305,2182,71.68
89846,1105,2090,68.68
14503,406,1025,33.68
14503,1601,3217,105.68
81947,398,1086,35.68
81947,1605,964,31.68
81947,1609,994,32.68
7790,202,1086,35.68
7790,705,1817,59.68
26303,198,2455,80.68
98753,410,1786,58.68
100179,1798,2060,67.68
100179,1813,1633,53.68
78153,398,1207,39.68
78153,1640,1115,36.68
60516,411,1542,50.68
97992,108,5012,164.68
97992,405,3947,129.68
97992,410,3947,129.68
97992,411,5224,171.68
97992,428,1907,62.68
97992,1105,690,22.68
97992,1605,4829,158.68
97992,1617,5224,171.68
97992,1701,1542,50.68
97992,1798,1207,39.68
97992,1801,3551,116.68
97992,1802,3824,125.68
15691,102,1268,41.68
15691,305,2121,69.68
15691,1113,994,32.68
15691,1609,5285,173.68
42503,109,2333,76.68
42503,120,1177,38.68
42503,1617,2060,67.68
42503,1703,2455,80.68
42503,1898,1177,38.68
70732,109,994,32.68
70732,305,1633,53.68
70732,306,1633,53.68
70732,406,933,30.68
70732,713,1055,34.68
70732,916,1695,55.68
70732,1803,3306,108.68
1751,307,1817,59.68
1751,1108,2455,80.68
1751,1616,3794,124.68
1751,1801,1937,63.68
1751,1817,2668,87.68
93911,704,811,26.68
93911,1634,811,26.68
82798,428,1299,42.68
82798,498,1330,43.68
82798,1634,3368,110.68
82798,1698,3368,110.68
91730,208,1756,57.68
91730,405,1756,57.68
91730,406,1756,57.68
91730,412,1756,57.68
91730,423,1756,57.68
22350,398,2455,80.68
22350,108,841,27.68
22350,305,2425,79.68
22350,398,2425,79.68
50955,101,2090,68.68
50955,102,1876,61.68
50955,205,1725,56.68
50955,414,1725,56.68
50955,1617,994,32.68
34861,311,1115,36.68
34861,1617,1511,49.68
9375,313,1421,46.68
56552,1619,2699,88.68
55611,205,994,32.68
55611,1118,994,32.68
30311,107,1511,49.68
30311,504,1115,36.68
10065,1601,964,31.68
10065,1801,2210,72.68
46471,305,3643,119.68
46471,1105,2182,71.68
46471,1619,3278,107.68
72135,298,2029,66.68
72135,298,2029,66.68
72135,1801,1511,49.68
21294,405,3125,102.68
21294,408,3125,102.68
21294,415,3125,102.68
21294,423,3125,102.68
21294,430,3125,102.68
21294,1110,1207,39.68
21294,1198,1207,39.68
21294,1704,2394,78.68
84050,304,568,18.68
84050,311,1146,37.68
55075,305,994,32.68
55075,1105,1876,61.68
55075,1804,2972,97.68
55075,1812,1756,57.68
11492,602,3977,130.68
11492,1301,5012,164.68
11492,102,1268,41.68
11492,304,5012,164.68
11492,305,933,30.68
11492,602,4586,150.68
11492,1113,1664,54.68
11492,1312,2852,93.68
2958,1617,1299,42.68
2958,1801,841,27.68
79040,306,3490,114.68
79040,1812,3125,102.68
69932,1617,2425,79.68
65627,428,1146,37.68
65627,504,1876,61.68
65627,1803,1511,49.68
50369,1609,1480,48.68
50369,1617,1480,48.68
56430,605,1115,36.68
56430,1619,2516,82.68
56430,1801,2241,73.68
89300,202,1055,34.68
89300,205,1055,34.68
89300,798,1268,41.68
89300,998,1330,43.68
89300,1798,1086,35.68
93008,1637,1055,34.68
93008,1810,1725,56.68
68264,116,3278,107.68
68264,305,1968,64.68
68264,306,2547,83.68
68264,604,3551,116.68
68264,915,1115,36.68
68264,1112,3612,118.68
68264,1312,1968,64.68
68264,1615,4099,134.68
68264,1640,2791,91.68
68264,1803,3582,117.68
17720,1810,4252,139.68
17720,1898,3702,121.68
18342,306,964,31.68
18342,1017,2060,67.68
18342,1634,2060,67.68
12595,102,1876,61.68
12595,205,1756,57.68
12595,304,994,32.68
12595,305,2941,96.68
12595,306,2941,96.68
12595,428,3217,105.68
12595,1014,4647,152.68
12595,1015,6200,203.68
12595,1113,1391,45.68
12595,1216,1177,38.68
12595,1622,1968,64.68
12595,1634,6108,200.68
12595,1637,4920,161.68
95682,1616,1238,40.68
19712,305,1511,49.68
19712,306,1511,49.68
19712,307,1511,49.68
19712,1637,1725,56.68
58040,425,2182,71.68
58040,1616,1452,47.68
58040,1619,2090,68.68
85209,198,1937,63.68
85209,205,1572,51.68
85209,304,1937,63.68
85209,405,4494,147.68
85209,426,3977,130.68
85209,798,4008,131.68
85209,809,2516,82.68
85209,1117,4252,139.68
49485,1705,1756,57.68
85541,426,1786,58.68
85541,906,2151,70.68
85541,1304,2151,70.68
85541,1801,2729,89.68
85541,1812,2060,67.68
85541,1817,2394,78.68
58926,306,1817,59.68
58926,426,2791,91.68
74303,201,933,30.68
74303,202,2090,68.68
74303,406,933,30.68
74303,1801,1086,35.68
74303,1898,933,30.68
68037,1312,1086,35.68
5273,103,902,29.68
5273,198,902,29.68
5273,304,1146,37.68
5273,305,1146,37.68
5273,423,1115,36.68
84830,109,994,32.68
84830,1619,1330,43.68
84830,1816,872,28.68
88559,1619,1086,35.68
88559,1640,1452,47.68
48036,1637,1207,39.68
48036,1812,1115,36.68
86832,205,1146,37.68
86832,304,2821,92.68
86832,305,1725,56.68
86832,911,872,28.68
90101,411,2090,68.68
95179,304,841,27.68
95179,305,1177,38.68
95179,504,1238,40.68
95179,714,1664,54.68
95179,1801,7934,260.68
86248,304,1480,48.68
86248,305,1480,48.68
86248,1117,902,29.68
42234,102,1633,53.68
42234,423,1633,53.68
42234,608,1055,34.68
42234,1198,1299,42.68
71570,412,1086,35.68
71570,414,1268,41.68
71570,423,994,32.68
71570,424,964,31.68
71570,498,1207,39.68
71570,1801,1756,57.68
24081,104,1452,47.68
24081,307,2913,95.68
24081,409,1817,59.68
24081,809,2272,74.68
24081,1113,2547,83.68
24081,1617,1725,56.68
24081,1902,1817,59.68
33899,115,902,29.68
95815,916,1055,34.68
95815,1205,872,28.68
74955,307,1238,40.68
74955,424,4068,133.68
74955,504,1299,42.68
74955,705,4068,133.68
74955,712,5163,169.68
74955,802,1299,42.68
74955,898,1299,42.68
74955,1111,4798,157.68
74955,1113,4068,133.68
74955,1117,4647,152.68
74955,1205,1238,40.68
74955,1298,2576,84.68
74955,1305,1086,35.68
74955,1498,1299,42.68
74955,1605,5285,173.68
74955,1607,5347,175.68
91341,304,1238,40.68
91341,306,1603,52.68
91341,504,1876,61.68
91341,519,1817,59.68
91341,1801,3582,117.68
91341,1817,2394,78.68
67252,1617,2182,71.68
67252,1812,1421,46.68
67252,1813,1876,61.68
67252,1898,2576,84.68
58660,116,1695,55.68
58660,1619,1786,58.68
58660,1701,2913,95.68
40225,1215,1845,60.68
65617,313,1695,55.68
9179,426,994,32.68
9179,712,1937,63.68
9179,798,1299,42.68
42709,423,1299,42.68
42709,426,1299,42.68
42709,705,1177,38.68
42709,1701,1115,36.68
42709,1703,1055,34.68
6612,108,2182,71.68
6612,421,1511,49.68
6612,712,1146,37.68
6612,908,1511,49.68
6612,1298,2182,71.68
6612,1617,1391,45.68
6612,1801,2486,81.68
6612,1817,1725,56.68
85028,426,3247,106.68
85028,1812,1360,44.68
26976,411,1299,42.68
26976,1898,1603,52.68
3923,104,1055,34.68
3923,202,4068,133.68
3923,423,4798,157.68
3923,432,4951,162.68
3923,612,4951,162.68
3923,705,4647,152.68
3923,1605,1299,42.68
3923,1705,2272,74.68
8254,504,1421,46.68
43938,198,2029,66.68
43938,304,1055,34.68
43938,305,1055,34.68
43938,1605,1876,61.68
43938,1617,2151,70.68
43938,1698,1937,63.68
42183,108,1086,35.68
42183,305,1695,55.68
42183,1616,1391,45.68
42183,1617,902,29.68
42183,1701,1177,38.68
87264,809,872,28.68
97140,1617,1452,47.68
67409,1816,4068,133.68
95753,304,902,29.68
95753,406,1055,34.68
95753,805,1756,57.68
95753,1704,994,32.68
53104,116,1786,58.68
53104,201,2151,70.68
53104,410,4433,145.68
53104,612,1786,58.68
53104,1198,2151,70.68
53104,1298,1268,41.68
53104,1627,4190,137.68
53104,1701,2913,95.68
53104,1817,1086,35.68
45295,430,1817,59.68
103190,107,3064,100.68
103190,305,446,14.68
29170,109,2576,84.68
29170,304,2060,67.68
29170,305,2241,73.68
29170,504,2607,85.68
29170,1117,2363,77.68
91106,423,841,27.68
45451,416,1299,42.68
45451,1634,1238,40.68
45451,1637,1238,40.68
79689,201,1876,61.68
79689,428,2972,97.68
79689,512,1695,55.68
