dog_id,hs_condition,days_from_present,months_from_present
99798,1640,1452,47.68
47110,412,902,29.68
47110,504,2090,68.68
64904,712,3217,105.68
64904,1106,1177,38.68
64904,1108,1177,38.68
64904,1110,1177,38.68
64904,1801,1207,39.68
90760,915,964,31.68
90760,1617,933,30.68
85598,1802,1633,53.68
77980,798,2210,72.68
77980,1637,2425,79.68
96256,102,690,22.68
96256,104,2607,85.68
96256,305,1330,43.68
96256,398,1330,43.68
96256,412,2972,97.68
96256,426,2972,97.68
96256,708,2972,97.68
96256,1108,2972,97.68
96256,1617,2852,93.68
96256,1798,3337,109.68
85508,498,1330,43.68
85508,1198,841,27.68
85508,1803,1542,50.68
68609,102,1452,47.68
68609,412,3247,106.68
68609,414,3125,102.68
68609,712,3125,102.68
68609,1398,3125,102.68
45951,704,3886,127.68
45951,202,3459,113.68
45951,1812,2425,79.68
13126,102,2090,68.68
13126,104,1360,44.68
13126,109,1360,44.68
13126,205,1025,33.68
13126,406,2060,67.68
13126,407,1998,65.68
13126,423,1998,65.68
13126,426,1998,65.68
13126,512,1725,56.68
13126,1627,1817,59.68
13126,1633,1817,59.68
13126,1801,964,31.68
32172,408,1391,45.68
32172,412,1391,45.68
32172,1622,1268,41.68
32172,1898,1360,44.68
43293,306,1391,45.68
95064,398,994,32.68
95064,915,1817,59.68
95064,1617,2029,66.68
48658,1622,1817,59.68
61928,202,1025,33.68
61928,1110,1025,33.68
32090,1703,1633,53.68
90314,1627,1633,53.68
90314,1810,2425,79.68
90314,1898,2394,78.68
11075,1798,2425,79.68
11075,1817,2760,90.68
45644,1217,1633,53.68
100293,1805,749,24.68
97699,202,690,22.68
97699,423,1055,34.68
97699,426,690,22.68
97699,1616,1025,33.68
97699,1622,1025,33.68
97699,1801,1421,46.68
97699,1817,964,31.68
37107,202,1756,57.68
37107,203,3551,116.68
37107,206,2852,93.68
37107,411,2060,67.68
37107,426,2913,95.68
57372,198,902,29.68
57372,298,964,31.68
57372,498,841,27.68
57372,798,994,32.68
62141,305,2729,89.68
62141,306,3337,109.68
62141,414,1511,49.68
62141,915,1146,37.68
62141,1617,4555,149.68
62141,1813,2729,89.68
27849,1198,1756,57.68
27849,1804,1756,57.68
27849,1805,1756,57.68
41663,1014,1572,51.68
11607,708,1756,57.68
11607,1701,3125,102.68
11607,1813,2729,89.68
87218,102,2607,85.68
87218,406,3306,108.68
87218,428,2547,83.68
87218,1111,5774,189.68
62731,120,1177,38.68
62731,1701,1542,50.68
62731,1705,1421,46.68
62731,1798,1055,34.68
65079,498,902,29.68
59648,202,1025,33.68
59648,208,964,31.68
59648,406,1725,56.68
59648,426,964,31.68
59648,598,1817,59.68
59648,604,964,31.68
59648,1605,964,31.68
59648,1628,933,30.68
59648,1630,2210,72.68
13078,304,2729,89.68
13078,305,2729,89.68
55403,198,1756,57.68
55403,706,1603,52.68
89356,102,1756,57.68
89356,305,1817,59.68
89356,406,1756,57.68
89356,1215,841,27.68
89356,1627,3156,103.68
85099,423,2060,67.68
85099,1105,3064,100.68
85099,1605,2425,79.68
66352,423,902,29.68
66352,426,902,29.68
98816,1801,3337,109.68
90997,1619,1330,43.68
90997,1622,690,22.68
28437,304,1238,40.68
28437,305,1238,40.68
28437,605,3521,115.68
28437,612,3521,115.68
28437,1117,4525,148.68
28437,1215,3125,102.68
28437,1605,3916,128.68
94258,202,1146,37.68
94258,798,1603,52.68
94258,1113,964,31.68
94258,1198,902,29.68
94258,1817,2151,70.68
31309,1617,2210,72.68
81525,305,1664,54.68
81525,423,1238,40.68
81525,1616,3278,107.68
81525,1801,1207,39.68
31334,708,2425,79.68
31334,1617,2547,83.68
403,101,2151,70.68
403,601,2151,70.68
403,602,2151,70.68
403,101,2151,70.68
403,198,2151,70.68
403,202,2151,70.68
403,205,1998,65.68
403,298,2151,70.68
403,423,2151,70.68
403,424,2151,70.68
403,601,1268,41.68
403,602,1268,41.68
403,607,1268,41.68
68274,102,1452,47.68
68274,1113,1268,41.68
47748,504,1177,38.68
47748,1617,3490,114.68
92290,408,2151,70.68
92290,1812,902,29.68
37457,202,8299,272.68
37457,1113,6473,212.68
68720,1898,1572,51.68
51199,1617,2394,78.68
51199,1801,1998,65.68
70933,916,1511,49.68
70933,1817,1268,41.68
2676,202,1391,45.68
20213,608,1998,65.68
20213,708,1055,34.68
20213,1627,2729,89.68
55168,1803,2151,70.68
55168,1817,1086,35.68
55128,108,1086,35.68
79908,432,1391,45.68
79908,1605,1299,42.68
79908,1617,1572,51.68
79908,1801,1391,45.68
14398,101,4647,152.68
14398,198,4647,152.68
14398,915,3916,128.68
93422,1117,1480,48.68
67059,415,1207,39.68
67059,1623,1299,42.68
67059,1704,1268,41.68
40408,198,1968,64.68
40408,1105,1968,64.68
39039,205,1876,61.68
39039,304,2182,71.68
39039,305,2182,71.68
39039,405,2182,71.68
39039,411,1055,34.68
39039,1117,2333,76.68
39039,1215,1299,42.68
39039,1298,1695,55.68
39039,1605,4617,151.68
36954,426,2699,88.68
36954,705,1268,41.68
36954,706,1268,41.68
90212,406,994,32.68
90212,1011,1299,42.68
102858,507,1238,40.68
102858,304,690,22.68
102858,507,1238,40.68
102858,798,537,17.68
100499,116,690,22.68
100499,304,994,32.68
100499,305,1177,38.68
100499,307,994,32.68
100499,705,4252,139.68
100499,706,599,19.68
100499,809,2272,74.68
954,201,1086,35.68
954,304,1146,37.68
954,426,1511,49.68
954,605,994,32.68
954,1198,994,32.68
954,1305,1845,60.68
954,1605,5743,188.68
954,1698,994,32.68
10636,108,1086,35.68
80495,1630,1452,47.68
67629,304,2760,90.68
67629,426,1756,57.68
67629,1110,1633,53.68
67629,1113,1633,53.68
67629,1617,4068,133.68
99625,1801,780,25.68
12855,1705,1664,54.68
100024,411,629,20.68
100024,432,629,20.68
100024,1215,721,23.68
100024,1637,629,20.68
87092,201,1238,40.68
87092,304,1480,48.68
87092,306,4282,140.68
87092,1105,4160,136.68
87092,1708,4008,131.68
67576,798,1299,42.68
18069,406,1452,47.68
18069,1812,1452,47.68
83533,411,2486,81.68
83533,415,1391,45.68
83533,1614,933,30.68
83533,1615,1725,56.68
83533,1801,2029,66.68
90680,202,1421,46.68
90680,705,1238,40.68
90680,1617,1572,51.68
90680,1801,841,27.68
90680,1812,1421,46.68
70167,1112,1452,47.68
70167,1605,3702,121.68
70167,1703,3612,118.68
88825,104,1603,52.68
88825,202,2060,67.68
88825,1605,4798,157.68
88825,1801,2791,91.68
84376,107,1177,38.68
84376,432,1542,50.68
46167,1106,1725,56.68
49422,1605,1421,46.68
49422,1709,4343,142.68
49422,1813,2060,67.68
49422,1817,4678,153.68
47314,1812,1268,41.68
71015,304,1511,49.68
71015,305,1511,49.68
71015,313,1511,49.68
71015,1637,1511,49.68
20113,304,1268,41.68
20113,305,1968,64.68
20113,307,1268,41.68
20113,311,3094,101.68
20113,1637,3916,128.68
20113,1898,3429,112.68
91994,202,4282,140.68
93936,305,749,24.68
93936,306,749,24.68
93936,411,1360,44.68
93936,428,749,24.68
93936,1112,1511,49.68
93936,1117,1511,49.68
93936,1605,1786,58.68
55120,504,3947,129.68
55120,426,2882,94.68
55120,504,3886,127.68
55120,1898,1330,43.68
81504,1110,1452,47.68
3195,304,933,30.68
3195,415,994,32.68
99755,306,660,21.68
99755,698,660,21.68
56057,304,2060,67.68
56057,305,2060,67.68
56057,914,964,31.68
56057,915,902,29.68
56057,1113,933,30.68
56057,1119,933,30.68
56057,1701,3398,111.68
56057,1813,1876,61.68
3893,405,1421,46.68
3893,423,1421,46.68
3893,1619,1603,52.68
89817,713,1998,65.68
89817,1634,2029,66.68
89817,1812,2029,66.68
44061,304,2241,73.68
44061,305,2090,68.68
44061,306,2090,68.68
44061,423,2607,85.68
44061,606,2272,74.68
44061,1105,1511,49.68
44061,1112,2363,77.68
44061,1804,2913,95.68
44061,1809,2363,77.68
44061,1810,2363,77.68
44061,1811,2090,68.68
29286,1801,8177,268.68
21465,102,2821,92.68
21465,304,1146,37.68
21465,305,2821,92.68
21465,307,1146,37.68
21465,404,4374,143.68
21465,504,2486,81.68
21465,809,2516,82.68
21465,1113,2486,81.68
80320,304,1238,40.68
80320,1605,2394,78.68
80320,1637,2516,82.68
80320,1801,1998,65.68
71514,198,5469,179.68
71514,107,5469,179.68
71514,205,1633,53.68
71514,304,1391,45.68
71514,305,1391,45.68
71514,1118,1876,61.68
71514,1311,1055,34.68
96280,1627,2821,92.68
96280,1812,2852,93.68
62897,202,3490,114.68
62897,405,1756,57.68
62897,412,1268,41.68
62897,916,3156,103.68
62897,1801,1664,54.68
62897,1802,3429,112.68
28383,304,1086,35.68
28383,305,1086,35.68
28383,306,1086,35.68
28383,914,4282,140.68
28383,1801,1177,38.68
28383,1817,2455,80.68
4643,1634,3094,101.68
4643,1898,3033,99.68
90814,304,1115,36.68
90814,305,1115,36.68
90814,307,1115,36.68
68733,1622,1695,55.68
68733,1637,1695,55.68
48839,504,1238,40.68
48839,1812,1695,55.68
48839,1813,933,30.68
48839,1817,2090,68.68
84810,202,4068,133.68
84810,206,1360,44.68
84810,809,3582,117.68
81985,104,1086,35.68
81985,208,1268,41.68
81985,304,1115,36.68
81985,406,1238,40.68
81985,606,1086,35.68
10245,1117,1511,49.68
10245,1810,1572,51.68
59,304,1725,56.68
59,313,3429,112.68
59,1212,1725,56.68
59,1801,1603,52.68
89127,1627,2029,66.68
2292,1802,964,31.68
23969,202,2333,76.68
23969,304,994,32.68
23969,711,1238,40.68
23969,1701,2272,74.68
23969,1801,2333,76.68
92526,201,933,30.68
92526,602,1876,61.68
92526,705,2607,85.68
92526,1117,5132,168.68
3611,304,2090,68.68
3611,306,1268,41.68
3611,307,2090,68.68
3611,1701,2333,76.68
72550,1105,1937,63.68
72550,1113,1937,63.68
72550,1627,2333,76.68
98441,305,1025,33.68
98441,1117,3064,100.68
98441,1812,3064,100.68
82554,1617,994,32.68
81119,914,2882,94.68
81119,916,933,30.68
81119,1110,3247,106.68
81119,1312,2729,89.68
35379,202,2972,97.68
35379,304,1511,49.68
35379,406,872,28.68
35379,408,872,28.68
35379,412,872,28.68
35379,423,872,28.68
35379,426,1086,35.68
35379,1801,902,29.68
35379,1809,1725,56.68
35379,1817,3278,107.68
69242,504,4859,159.68
69242,504,4859,159.68
69242,519,2182,71.68
69242,1609,964,31.68
15901,202,964,31.68
15901,208,4708,154.68
15901,304,3459,113.68
15901,406,2425,79.68
15901,423,2394,78.68
15901,426,2394,78.68
15901,1113,2363,77.68
4881,306,2363,77.68
4881,805,994,32.68
4881,809,4708,154.68
4881,1617,1086,35.68
4881,1801,4068,133.68
4881,1803,3582,117.68
89699,809,2241,73.68
43615,202,1633,53.68
40673,304,1146,37.68
40673,305,1146,37.68
40673,498,2972,97.68
40673,1801,964,31.68
91351,1801,3702,121.68
45078,102,1511,49.68
45078,304,1511,49.68
45078,305,1511,49.68
45078,426,2182,71.68
45078,1110,1998,65.68
45078,1817,1998,65.68
96328,112,1876,61.68
96328,705,690,22.68
96328,708,690,22.68
96328,1198,1876,61.68
96328,1601,1055,34.68
96328,1627,1055,34.68
96328,1704,1756,57.68
96328,1817,811,26.68
96328,1898,1876,61.68
38705,423,1695,55.68
86625,304,902,29.68
86625,305,902,29.68
86625,1104,3582,117.68
86625,1817,3429,112.68
95333,410,2425,79.68
95333,412,2425,79.68
8604,304,1603,52.68
8604,305,1603,52.68
8604,425,5043,165.68
67774,201,1146,37.68
67774,407,872,28.68
67774,412,2882,94.68
67774,421,2882,94.68
67774,423,2882,94.68
67774,708,2882,94.68
67774,712,2882,94.68
67774,809,5163,169.68
55750,411,1786,58.68
55750,1801,1725,56.68
86337,304,841,27.68
86337,708,690,22.68
86337,715,749,24.68
86337,798,749,24.68
86337,803,749,24.68
86337,898,841,27.68
86337,1704,1238,40.68
5328,430,1695,55.68
5328,432,964,31.68
5328,1616,1238,40.68
5328,1617,1238,40.68
54917,1617,2090,68.68
7129,304,1025,33.68
7129,408,1207,39.68
7129,423,1207,39.68
7129,1112,964,31.68
7129,1616,2182,71.68
7129,1617,1268,41.68
7129,1622,2425,79.68
24689,304,4678,153.68
24689,305,4678,153.68
24689,307,4678,153.68
24689,426,4678,153.68
24689,710,1511,49.68
24689,1622,3521,115.68
24689,1803,841,27.68
20478,203,1511,49.68
20478,410,1511,49.68
96424,1812,1725,56.68
21126,1802,1025,33.68
21126,1812,1025,33.68
86085,428,1025,33.68
80969,428,994,32.68
29867,102,2121,69.68
29867,201,1391,45.68
29867,305,1756,57.68
29867,504,1756,57.68
29867,711,1603,52.68
29867,1113,2121,69.68
29867,1215,1299,42.68
29867,1619,5682,186.68
600,504,2729,89.68
78135,1704,1421,46.68
52288,914,2090,68.68
52288,1118,1817,59.68
24460,1198,4129,135.68
24460,108,2516,82.68
24460,432,902,29.68
24460,713,1633,53.68
24460,1113,3763,123.68
24460,1114,4129,135.68
24460,1618,1664,54.68
24460,1801,4160,136.68
70216,426,994,32.68
70216,432,994,32.68
70216,708,1146,37.68
70216,710,994,32.68
70216,1617,902,29.68
70216,1810,2060,67.68
34335,198,994,32.68
103289,1805,1177,38.68
103289,1817,1177,38.68
36202,304,1876,61.68
36202,305,1876,61.68
78158,202,1421,46.68
78158,406,1360,44.68
78158,412,994,32.68
78158,1998,994,32.68
96766,305,721,23.68
96766,313,2913,95.68
96766,423,1360,44.68
96766,1701,749,24.68
96766,1709,1968,64.68
96766,1812,1115,36.68
26494,305,1845,60.68
26494,1704,2272,74.68
19950,304,3582,117.68
19950,305,1664,54.68
19950,410,5498,180.68
19950,412,2882,94.68
19950,1117,5104,167.68
19950,1118,1695,55.68
19950,1637,5590,183.68
19950,1898,1268,41.68
97050,102,872,28.68
97050,206,1756,57.68
97050,306,1572,51.68
97050,405,5408,177.68
97050,426,5713,187.68
97050,598,872,28.68
97050,708,1086,35.68
97050,898,872,28.68
97050,1105,3490,114.68
97050,1113,872,28.68
97050,1601,3947,129.68
33981,305,2882,94.68
33981,411,2486,81.68
33981,1118,3217,105.68
64209,202,2182,71.68
64209,306,1452,47.68
64209,428,1817,59.68
64209,916,1452,47.68
64209,1312,1452,47.68
46140,202,3217,105.68
99509,305,1480,48.68
50397,498,1695,55.68
50397,708,1115,36.68
50397,712,902,29.68
83688,202,872,28.68
83688,1008,1025,33.68
83688,1609,1421,46.68
36840,112,933,30.68
36840,498,1511,49.68
36840,1616,1360,44.68
2963,1312,2882,94.68
2963,1614,2547,83.68
32347,102,2547,83.68
32347,306,3459,113.68
33549,304,1391,45.68
33549,311,1391,45.68
33549,430,1452,47.68
33549,1698,1452,47.68
75253,304,1207,39.68
75253,713,1876,61.68
75253,1117,3459,113.68
66646,304,1025,33.68
66646,305,1786,58.68
66646,412,5316,174.68
66646,426,1360,44.68
66646,429,4647,152.68
66646,504,3186,104.68
66646,605,1603,52.68
66646,1801,4525,148.68
41290,1616,1299,42.68
41290,1812,933,30.68
7476,305,1664,54.68
7476,306,1664,54.68
7476,1801,2486,81.68
50124,198,1756,57.68
50124,1113,1146,37.68
50124,1198,964,31.68
50124,1805,994,32.68
50124,1817,933,30.68
43297,1634,2029,66.68
5116,809,872,28.68
67329,102,1725,56.68
67329,198,1725,56.68
67329,115,1725,56.68
67329,117,1725,56.68
67329,411,964,31.68
67329,1634,1725,56.68
67329,1801,933,30.68
67329,1811,964,31.68
69073,1001,2394,78.68
69073,423,2121,69.68
69073,425,1421,46.68
69073,426,2182,71.68
69073,1617,2547,83.68
63058,304,1360,44.68
63058,313,3217,105.68
47824,412,1786,58.68
47824,712,1725,56.68
47824,1817,1542,50.68
73012,205,1876,61.68
73012,305,1391,45.68
73012,1810,2121,69.68
3749,1114,1480,48.68
3749,1805,1603,52.68
29590,1801,2791,91.68
735,112,2121,69.68
735,206,1115,36.68
735,1312,1115,36.68
735,1816,4555,149.68
76478,108,2241,73.68
76478,411,1146,37.68
76478,498,2668,87.68
76478,705,1025,33.68
76478,1605,3490,114.68
71041,198,1146,37.68
76034,426,1786,58.68
76034,914,1421,46.68
76034,916,1086,35.68
60480,411,1330,43.68
60480,432,1786,58.68
60480,1616,1238,40.68
60480,1622,1238,40.68
60480,1708,994,32.68
60480,1801,1633,53.68
11238,108,1025,33.68
11238,304,902,29.68
11238,305,902,29.68
11238,1312,1238,40.68
11238,1617,3521,115.68
11238,1801,2425,79.68
56542,203,1268,41.68
56542,426,1299,42.68
56542,1117,1268,41.68
86675,1813,964,31.68
86675,1898,1480,48.68
26138,109,1725,56.68
26138,305,2760,90.68
26138,306,2791,91.68
26138,908,2852,93.68
26138,1113,1907,62.68
26138,1117,3033,99.68
26138,1605,3977,130.68
26138,1801,2821,92.68
54289,1813,1480,48.68
5191,202,1876,61.68
5191,304,1876,61.68
5191,307,1876,61.68
5191,498,4068,133.68
5191,1106,1876,61.68
5191,1110,1876,61.68
5191,1617,4798,157.68
63895,1627,2090,68.68
63895,1812,2699,88.68
97084,432,690,22.68
97084,1215,1968,64.68
97084,1614,2394,78.68
97084,1617,902,29.68
102925,202,933,30.68
102925,305,780,25.68
102925,710,568,18.68
102925,1111,568,18.68
102925,1113,568,18.68
102925,1898,568,18.68
70038,198,1177,38.68
70038,410,2607,85.68
70038,411,2607,85.68
70038,428,1177,38.68
70038,708,2182,71.68
70038,709,2182,71.68
70038,718,2182,71.68
70038,1109,3186,104.68
70038,1112,3186,104.68
70038,1617,3125,102.68
70038,1804,3094,101.68
70038,1898,3186,104.68
91360,112,3278,107.68
91360,306,3278,107.68
91360,1105,1756,57.68
91360,1215,3217,105.68
91360,1640,3278,107.68
68694,305,1299,42.68
68694,306,1299,42.68
68694,1298,3671,120.68
45478,201,1876,61.68
45478,1630,5132,168.68
50061,304,1268,41.68
50061,307,1268,41.68
35359,712,1817,59.68
35359,1698,1845,60.68
5037,423,3794,124.68
5037,705,2852,93.68
5037,1113,1633,53.68
5037,1298,1055,34.68
5037,1616,4525,148.68
85102,305,2882,94.68
85102,311,2882,94.68
85102,1622,2882,94.68
96759,198,2210,72.68
96759,304,2210,72.68
96759,305,2210,72.68
96759,306,2210,72.68
96759,307,2210,72.68
96759,398,2210,72.68
96759,1119,2121,69.68
96759,1637,2210,72.68
96759,1701,2090,68.68
1933,1698,2060,67.68
1933,1817,3551,116.68
75252,304,1146,37.68
75252,1015,1907,62.68
75252,1898,1086,35.68
38763,414,1238,40.68
38763,1898,1238,40.68
60860,101,933,30.68
60860,411,1786,58.68
60860,612,1511,49.68
60860,1108,872,28.68
60860,1215,872,28.68
60860,1617,1725,56.68
60860,1701,902,29.68
55548,601,1391,45.68
40948,1817,1207,39.68
61168,205,1511,49.68
61168,298,1511,49.68
61168,305,1968,64.68
61168,708,4494,147.68
61168,709,4494,147.68
55721,411,1756,57.68
55721,1898,1756,57.68
60703,426,1207,39.68
60703,432,1360,44.68
70006,201,1391,45.68
70006,102,1360,44.68
70006,201,1330,43.68
91249,306,1725,56.68
91249,398,1725,56.68
91249,1198,2210,72.68
75808,1798,1299,42.68
92592,1801,1025,33.68
75402,206,1238,40.68
75402,1617,1391,45.68
75402,1801,1238,40.68
99110,504,780,25.68
99110,1637,4252,139.68
95375,1298,2941,96.68
95375,1798,3003,98.68
95375,1801,2972,97.68
40657,1708,872,28.68
59020,1622,1664,54.68
59020,1634,1664,54.68
59020,1640,1664,54.68
100342,202,3094,101.68
100342,304,749,24.68
100342,305,749,24.68
100342,306,749,24.68
100342,898,1876,61.68
100342,1898,3368,110.68
68005,108,2090,68.68
68005,798,2090,68.68
68005,1609,2210,72.68
68005,1617,994,32.68
68005,1624,2210,72.68
68005,1704,2060,67.68
96027,1110,1146,37.68
665,708,2668,87.68
665,1617,2425,79.68
29987,201,1633,53.68
29987,304,5377,176.68
29987,305,5377,176.68
29987,415,1025,33.68
29987,1112,1845,60.68
29987,1216,1025,33.68
20751,304,1695,55.68
5327,313,2638,86.68
5327,1117,2060,67.68
5327,1801,2425,79.68
4507,898,933,30.68
4507,1305,933,30.68
4507,1312,1725,56.68
90915,410,1086,35.68
90915,798,872,28.68
90915,1198,811,26.68
90915,1898,811,26.68
45835,198,1025,33.68
45835,421,2090,68.68
45835,712,2302,75.68
45835,906,1391,45.68
45835,1605,2302,75.68
45835,1801,1907,62.68
46877,202,1086,35.68
46877,406,994,32.68
46877,1605,1025,33.68
49459,704,3886,127.68
49459,304,1480,48.68
49459,305,1480,48.68
49459,307,1480,48.68
49459,504,841,27.68
49459,1605,1115,36.68
78647,1112,2090,68.68
78647,1817,1633,53.68
58358,304,994,32.68
58358,310,3337,109.68
58358,1619,3337,109.68
58358,1622,3247,106.68
58358,1803,1421,46.68
58358,1817,1360,44.68
32544,102,2972,97.68
32544,201,1115,36.68
32544,304,2455,80.68
32544,307,2455,80.68
32544,1198,2972,97.68
23120,305,2394,78.68
23120,306,2394,78.68
23120,1801,5285,173.68
73286,313,3186,104.68
32339,915,1452,47.68
32339,1609,2029,66.68
76435,198,3671,120.68
76435,202,3156,103.68
76435,306,3886,127.68
76435,404,2972,97.68
76435,407,2791,91.68
76435,428,2607,85.68
76435,504,4313,141.68
76435,708,3337,109.68
76435,1609,4252,139.68
93499,1616,902,29.68
93499,1617,872,28.68
58835,198,1756,57.68
58835,1612,2182,71.68
54947,304,1086,35.68
54947,428,2882,94.68
54947,1801,2302,75.68
54947,1817,2821,92.68
73877,1801,1330,43.68
73877,1816,1695,55.68
48929,405,994,32.68
48929,1605,1542,50.68
46730,109,2333,76.68
46730,306,2272,74.68
46730,1113,1876,61.68
46730,1609,3855,126.68
46730,1617,3855,126.68
46730,1801,1756,57.68
46730,1817,902,29.68
29610,101,994,32.68
29610,102,2607,85.68
29610,201,994,32.68
29610,304,994,32.68
29610,305,994,32.68
29610,1110,933,30.68
29610,1113,933,30.68
77033,305,902,29.68
77033,306,902,29.68
77033,1640,902,29.68
35439,1816,3003,98.68
62237,1817,2029,66.68
54275,202,872,28.68
54275,412,2241,73.68
54275,426,2121,69.68
54275,432,841,27.68
93940,203,2821,92.68
93940,411,2882,94.68
93940,1008,1603,52.68
65663,504,2607,85.68
65663,406,2090,68.68
65663,504,2607,85.68
65663,1113,933,30.68
25008,116,1421,46.68
25008,1105,6351,208.68
25008,1312,6320,207.68
25008,1627,7082,232.68
25008,1798,6412,210.68
25008,1801,2486,81.68
25008,1805,2699,88.68
26063,1110,1480,48.68
73521,1609,1360,44.68
73521,1803,1360,44.68
53017,101,2210,72.68
53017,106,2210,72.68
53017,198,2210,72.68
53017,1598,1845,60.68
53017,198,2210,72.68
53017,498,1845,60.68
59464,915,5012,164.68
59464,916,2029,66.68
59464,1113,1725,56.68
59464,1312,964,31.68
92061,705,2791,91.68
92061,708,2272,74.68
92061,712,2241,73.68
92061,1609,4586,150.68
92061,1617,4586,150.68
68595,202,3125,102.68
68595,304,1786,58.68
68595,1106,3186,104.68
68595,1701,2060,67.68
68595,1805,3643,119.68
72867,206,2363,77.68
96520,1630,2455,80.68
10258,406,1817,59.68
10258,411,2455,80.68
10258,1110,3278,107.68
13057,201,1146,37.68
13057,202,994,32.68
13057,305,994,32.68
13057,914,6139,201.68
64767,202,1876,61.68
64767,423,1511,49.68
64767,426,1511,49.68
64767,1108,1937,63.68
37268,1598,1299,42.68
37268,1110,1330,43.68
37268,1116,1360,44.68
102672,411,629,20.68
102672,809,1025,33.68
102688,304,3702,121.68
102688,305,660,21.68
102688,306,2182,71.68
102688,498,3702,121.68
102688,998,1421,46.68
102688,1105,1421,46.68
102688,1198,599,19.68
85373,1598,1115,36.68
62684,202,1876,61.68
62684,412,1876,61.68
62684,423,1876,61.68
62684,426,1876,61.68
62684,705,1086,35.68
5601,202,841,27.68
5601,405,811,26.68
5601,1627,2151,70.68
5601,1803,872,28.68
100398,1627,749,24.68
23744,305,2151,70.68
23744,306,2151,70.68
23744,404,4678,153.68
23744,1113,1452,47.68
23744,1703,2913,95.68
23744,1801,5104,167.68
77012,404,2516,82.68
77012,406,2333,76.68
77012,432,964,31.68
77012,1622,1998,65.68
77012,1701,3033,99.68
77012,1705,1025,33.68
77012,1817,1055,34.68
78683,604,1421,46.68
93021,711,780,25.68
15369,1098,1817,59.68
29643,304,1391,45.68
29643,1113,902,29.68
29643,1898,2852,93.68
61930,208,1452,47.68
61930,304,2302,75.68
61930,423,2972,97.68
61930,426,2060,67.68
61930,606,1452,47.68
61930,706,3702,121.68
61930,714,1968,64.68
61930,809,1391,45.68
61930,1215,1511,49.68
61930,1701,1695,55.68
61930,1798,2576,84.68
9804,306,994,32.68
82807,1105,1725,56.68
11950,202,1025,33.68
11950,304,1360,44.68
11950,498,2821,92.68
11950,1312,2090,68.68
11950,1627,3521,115.68
5046,1110,1330,43.68
5046,1637,933,30.68
5046,1810,1511,49.68
26413,305,1511,49.68
26413,420,2607,85.68
26413,1215,3702,121.68
26413,1910,2607,85.68
63997,1117,1452,47.68
63997,1701,1542,50.68
79331,298,3247,106.68
79331,304,6259,205.68
79331,429,1025,33.68
79331,803,1907,62.68
79331,898,1907,62.68
79331,1106,3337,109.68
79331,1113,2029,66.68
79331,1216,1146,37.68
79331,1701,6200,203.68
79331,1810,5804,190.68
70134,304,1360,44.68
70134,305,1360,44.68
70134,306,2547,83.68
70134,307,1360,44.68
70134,407,3916,128.68
70134,426,3916,128.68
70134,916,964,31.68
70134,1113,1025,33.68
70134,1701,1968,64.68
70134,1801,902,29.68
64461,1617,1115,36.68
57492,202,933,30.68
57492,311,4890,160.68
57492,406,933,30.68
57492,426,933,30.68
57492,705,933,30.68
57492,1605,3551,116.68
97062,102,902,29.68
97062,205,902,29.68
97062,304,872,28.68
97062,305,1238,40.68
97062,426,2029,66.68
97062,504,902,29.68
61750,202,1360,44.68
61750,306,629,20.68
61750,423,1756,57.68
61750,1617,2425,79.68
61750,1627,1603,52.68
56995,102,1238,40.68
56995,205,1238,40.68
56995,304,4433,145.68
56995,305,2972,97.68
56995,412,4433,145.68
56995,498,1876,61.68
56995,512,1511,49.68
56995,514,1452,47.68
56995,1305,1876,61.68
53563,117,2302,75.68
53563,1801,1968,64.68
14949,198,2182,71.68
14949,304,994,32.68
14949,305,994,32.68
14949,307,994,32.68
14949,398,1115,36.68
14949,1113,1360,44.68
14949,1609,1786,58.68
14949,1617,2699,88.68
14949,1637,2210,72.68
14949,1813,3094,101.68
102260,708,568,18.68
